CELL_ID,highway_rank,max_lanes,mean_gvi,total_road_length_m,n_road_segments
다사46754400,0,0.0,0.0,0.0,0
다사46754425,0,0.0,0.0,0.0,0
다사46754250,0,0.0,0.0,0.0,0
다사46754275,0,0.0,0.0,0.0,0
다사46754300,3,4.0,-0.05459869032647927,609.9092738953506,8
다사46754325,3,2.0,0.0842455943114195,495.1322338367195,3
다사46754550,1,2.0,-0.4134629906001837,81.58951783711441,3
다사46754575,2,2.0,-0.3656083688237283,1003.0648952417437,2
다사46754600,3,2.0,-0.40242328543871253,383.35853740926575,10
다사46754625,0,0.0,0.0,0.0,0
다사46754450,2,2.0,-0.2906992123286669,331.09733122682076,4
다사46754475,1,2.0,0.4394234165790691,77.91292653275615,1
다사46754500,3,2.0,0.21484985058712103,617.5175077476663,6
다사46754525,0,2.0,-0.06796819369920669,654.2311971239974,2
다사46504075,2,4.0,-0.4695384335315343,1028.8222667893954,2
다사46504100,0,0.0,0.0,0.0,0
다사46504125,0,0.0,0.0,0.0,0
다사46504150,2,2.0,-0.23896336506853572,2219.54512937788,2
다사46503975,0,0.0,0.0,0.0,0
다사46504000,0,0.0,0.0,0.0,0
다사46504025,0,0.0,0.0,0.0,0
다사46504050,0,0.0,0.0,0.0,0
다사46504275,0,0.0,0.0,0.0,0
다사46504300,0,0.0,0.0,0.0,0
다사46504325,0,0.0,0.0,0.0,0
다사46504350,0,0.0,0.0,0.0,0
다사46504175,0,0.0,0.0,0.0,0
다사46504200,3,2.0,-0.21925281672456265,522.4638311197893,1
다사46504225,0,0.0,0.0,0.0,0
다사46504250,2,2.0,-0.17127920297308613,2119.88228232469,2
다사46255325,2,2.0,0.6288004687948429,685.4904234119391,2
다사46255350,0,0.0,0.0,0.0,0
다사46255375,3,2.0,-0.33931941083720385,129.2005688749116,4
다사46255400,0,0.0,0.0,0.0,0
다사46255225,3,2.0,0.6197011683250747,1415.9984929543216,2
다사46255250,0,0.0,0.0,0.0,0
다사46255275,2,2.0,0.7171914040567645,1177.0304920405438,2
다사46255300,2,2.0,0.512490445732377,389.05286050143036,2
다사46503875,0,0.0,0.0,0.0,0
다사46503900,0,0.0,0.0,0.0,0
다사46503925,0,0.0,0.0,0.0,0
다사46503950,0,0.0,0.0,0.0,0
다사46255425,0,0.0,0.0,0.0,0
다사46255450,0,0.0,0.0,0.0,0
다사46503825,0,0.0,0.0,0.0,0
다사46503850,0,0.0,0.0,0.0,0
다사46504875,0,0.0,0.0,0.0,0
다사46504900,3,2.0,1.4401878464426892,1037.4429295783307,2
다사46504925,0,0.0,0.0,0.0,0
다사46504950,0,0.0,0.0,0.0,0
다사46504775,3,2.0,-0.08719519902275012,571.5252902695269,8
다사46504800,3,2.0,-0.12169538859227516,1505.6297202728156,2
다사46504825,0,0.0,0.0,0.0,0
다사46504850,0,0.0,0.0,0.0,0
다사46505075,4,4.0,0.4205333695665203,1841.7187586391533,9
다사46505100,4,5.0,0.5308013647627063,2711.1236866728254,8
다사46505125,1,3.0,0.19060931502504697,1313.4778278910057,2
다사46505150,0,0.0,0.0,0.0,0
다사46504975,0,0.0,0.0,0.0,0
다사46505000,0,0.0,0.0,0.0,0
다사46505025,0,0.0,0.0,0.0,0
다사46505050,0,0.0,0.0,0.0,0
다사46504475,3,2.0,0.24483797243180394,710.8845448956636,11
다사46504500,2,2.0,0.3937965482858754,158.25329573910477,2
다사46504525,3,4.0,-0.3323004865072049,1745.121714093034,2
다사46504550,3,2.0,-0.42208410794802353,1579.3592307047923,2
다사46504375,3,2.0,0.06708992091249733,1841.5751327922467,2
다사46504400,3,2.0,0.2840139983152058,41.20227158769656,1
다사46504425,3,2.0,-0.007400454508823785,1155.7023020862264,7
다사46504450,3,2.0,0.6306867019026156,473.94619106039636,1
다사46504675,2,8.0,0.3397062263334074,910.2353721960017,2
다사46504700,0,0.0,0.0,0.0,0
다사46504725,0,0.0,0.0,0.0,0
다사46504750,0,0.0,0.0,0.0,0
다사46504575,3,2.0,-0.47356756677380957,1023.4123962860835,2
다사46504600,2,2.0,-0.31202232874898317,564.5081820475613,2
다사46504625,0,0.0,0.0,0.0,0
다사46504650,2,7.0,0.508022594706423,1513.0598004721533,2
다사46254125,0,0.0,0.0,0.0,0
다사46254150,0,0.0,0.0,0.0,0
다사46254175,0,0.0,0.0,0.0,0
다사46254200,3,2.0,-0.48988549573856843,513.5091051100683,1
다사46254025,0,0.0,0.0,0.0,0
다사46254050,0,0.0,0.0,0.0,0
다사46254075,0,0.0,0.0,0.0,0
다사46254100,0,0.0,0.0,0.0,0
다사46254325,0,0.0,0.0,0.0,0
다사46254350,0,0.0,0.0,0.0,0
다사46254375,0,0.0,0.0,0.0,0
다사46254400,2,2.0,-0.07239505723891107,734.4351306028552,2
다사46254225,0,0.0,0.0,0.0,0
다사46254250,0,0.0,0.0,0.0,0
다사46254275,0,0.0,0.0,0.0,0
다사46254300,0,0.0,0.0,0.0,0
다사46005350,0,0.0,0.0,0.0,0
다사46005375,2,2.0,0.4847535913209754,1700.5349748448566,2
다사46005400,3,2.0,-0.49642428686746126,1076.457220372845,5
다사46005425,0,0.0,0.0,0.0,0
다사46005250,3,2.0,1.3148482952088367,382.3192707059234,2
다사46005275,0,0.0,0.0,0.0,0
다사46005300,2,2.0,1.0488394619428918,1154.4344036259,2
다사46005325,0,0.0,0.0,0.0,0
다사46253925,3,3.0,-0.002638346815563205,711.4693800039263,3
다사46253950,4,2.0,0.06401201422294382,610.066032901104,4
다사46253975,0,0.0,0.0,0.0,0
다사46254000,0,0.0,0.0,0.0,0
다사46005450,0,0.0,0.0,0.0,0
다사46253850,0,0.0,0.0,0.0,0
다사46253875,0,0.0,0.0,0.0,0
다사46253900,0,0.0,0.0,0.0,0
다사46254925,3,2.0,1.3839952184691915,752.1575861124107,6
다사46254950,4,4.0,0.5886316555968109,1801.4145390775664,9
다사46254975,0,0.0,0.0,0.0,0
다사46255000,3,2.0,-0.46843063907465216,2198.012008706435,2
다사46254825,3,2.0,0.36919763406745976,476.5192489655111,2
다사46254850,3,3.0,0.03426908935195694,915.6787879764929,8
다사46254875,2,4.0,-0.5432581624284588,1980.1997525444922,2
다사46254900,0,0.0,0.0,0.0,0
다사46255125,4,5.0,0.32068243719460704,296.05390124446666,3
다사46255150,1,2.0,1.3884898006850948,250.79740732621568,1
다사46255175,3,4.0,0.4356940482062107,746.0881705130532,4
다사46255200,0,0.0,0.0,0.0,0
다사46255025,0,0.0,0.0,0.0,0
다사46255050,0,0.0,0.0,0.0,0
다사46255075,0,0.0,0.0,0.0,0
다사46255100,4,4.0,0.298367299245315,734.8312323856921,3
다사46254525,0,0.0,0.0,0.0,0
다사46254550,0,0.0,0.0,0.0,0
다사46254575,3,7.0,-0.43681301785927446,913.3364408729733,7
다사46254600,0,0.0,0.0,0.0,0
다사46254425,3,2.0,0.09705471099497172,753.9498210807728,10
다사46254450,3,2.0,0.37286823964553484,1287.6125849570617,16
다사46254475,3,2.0,0.24489526589536778,425.80484399401985,9
다사46254500,0,0.0,0.0,0.0,0
다사46254725,2,2.0,0.26527194787650704,1561.8226127064659,2
다사46254750,0,0.0,0.0,0.0,0
다사46254775,3,2.0,0.048198933351160406,1154.458074854241,16
다사46254800,3,2.0,0.6660631046069211,1649.2490811151815,8
다사46254625,2,2.0,0.15418230208748632,975.7930538978777,2
다사46254650,0,0.0,0.0,0.0,0
다사46254675,0,0.0,0.0,0.0,0
다사46254700,1,2.0,0.7740800209157089,69.99297377926524,1
다사46004150,0,0.0,0.0,0.0,0
다사46004175,0,0.0,0.0,0.0,0
다사46004200,2,2.0,-0.6407268267864331,540.2916999621375,2
다사46004225,3,2.0,-0.7456938078542739,1033.3266309021449,8
다사46004050,0,0.0,0.0,0.0,0
다사46004075,2,4.0,-0.5405513528600753,1439.5301580867867,4
다사46004100,0,0.0,0.0,0.0,0
다사46004125,0,0.0,0.0,0.0,0
다사46004350,0,0.0,0.0,0.0,0
다사46004375,0,0.0,0.0,0.0,0
다사46004400,2,2.0,-0.16245617484969732,407.6021288186812,4
다사46004425,0,0.0,0.0,0.0,0
다사46004250,0,0.0,0.0,0.0,0
다사46004275,0,0.0,0.0,0.0,0
다사46004300,0,0.0,0.0,0.0,0
다사46004325,0,0.0,0.0,0.0,0
다사45755350,2,2.0,0.8589528300541863,1778.118322052726,2
다사45755375,2,2.0,0.37245384212474825,98.30656881837672,2
다사45755400,3,2.0,0.22614957677895706,800.1479788147233,10
다사45755425,0,0.0,0.0,0.0,0
다사45755250,0,0.0,0.0,0.0,0
다사45755275,0,0.0,0.0,0.0,0
다사45755300,0,0.0,0.0,0.0,0
다사45755325,0,0.0,0.0,0.0,0
다사46003950,3,2.0,0.37804285258238884,297.22287780028864,1
다사46003975,3,2.0,0.880993625024525,379.2536778364647,5
다사46004000,3,4.0,-0.1968374432122708,2610.396499618145,2
다사46004025,0,0.0,0.0,0.0,0
다사45755450,0,0.0,0.0,0.0,0
다사45755475,0,0.0,0.0,0.0,0
다사45755500,0,0.0,0.0,0.0,0
다사46003925,0,0.0,0.0,0.0,0
다사46004950,3,3.0,0.6626600471508386,2935.1798743225772,17
다사46004975,4,4.0,0.00472787278777053,1643.6345917158776,8
다사46005000,0,0.0,0.0,0.0,0
다사46005025,0,0.0,0.0,0.0,0
다사46004850,2,2.0,1.208791313224641,1041.6795755654275,2
다사46004875,3,3.0,-0.39210734987008294,314.92919704027975,3
다사46004900,3,4.0,-0.4401054856071183,1499.0705370631713,5
다사46004925,4,5.0,-0.013575704573636289,443.88585551245296,5
다사46005150,3,2.0,0.8954792216432951,1134.4670714842423,4
다사46005175,0,0.0,0.0,0.0,0
다사46005200,0,0.0,0.0,0.0,0
다사46005225,0,0.0,0.0,0.0,0
다사46005050,0,0.0,0.0,0.0,0
다사46005075,0,0.0,0.0,0.0,0
다사46005100,0,0.0,0.0,0.0,0
다사46005125,4,5.0,0.17342362091126595,4683.2629627026345,13
다사46004550,3,2.0,-0.23541407300196185,694.8443079937117,2
다사46004575,2,2.0,0.08587575104695938,952.678156776265,2
다사46004600,3,6.0,-0.004464669339353508,1457.0477566773686,5
다사46004625,2,2.0,-0.002080118554114183,924.5226754769752,7
다사46004450,2,2.0,0.657687200253188,247.57198754401787,5
다사46004475,2,2.0,0.5887040077690635,768.9504285017351,2
다사46004500,2,2.0,0.12848690305498361,117.58955633892124,3
다사46004525,0,0.0,0.0,0.0,0
다사46004750,4,2.0,-0.1682819075879844,6765.384628586702,1
다사46004775,3,2.0,0.2226182772405705,2147.10955981897,9
다사46004800,2,6.0,0.8495365602679371,423.4995315749905,3
다사46004825,0,0.0,0.0,0.0,0
다사46004650,0,0.0,0.0,0.0,0
다사46004675,2,2.0,0.433521822356581,986.7368320211335,2
다사46004700,2,8.0,0.64863519189338,608.9984167227377,11
다사46004725,0,0.0,0.0,0.0,0
다사45754150,0,0.0,0.0,0.0,0
다사45754175,0,0.0,0.0,0.0,0
다사45754200,1,2.0,-0.4898060975808811,491.00687947238106,2
다사45754225,0,0.0,0.0,0.0,0
다사45754050,2,2.0,-0.7296964957053413,88.96815164894522,2
다사45754075,3,2.0,-0.6071200135348364,1522.2225631608426,7
다사45754100,0,0.0,0.0,0.0,0
다사45754125,0,0.0,0.0,0.0,0
다사45754350,0,0.0,0.0,0.0,0
다사45754375,2,2.0,-0.14723030079445584,928.7547393744768,2
다사45754400,0,0.0,0.0,0.0,0
다사45754425,0,0.0,0.0,0.0,0
다사45754250,3,2.0,-0.6829432707986545,234.1786563181763,6
다사45754275,0,0.0,0.0,0.0,0
다사45754300,2,2.0,-0.3339148013156011,2518.423932007773,2
다사45754325,0,0.0,0.0,0.0,0
다사45505325,0,0.0,0.0,0.0,0
다사45505350,0,0.0,0.0,0.0,0
다사45505375,3,2.0,0.2592165717013128,1140.5198096923593,16
다사45505400,0,0.0,0.0,0.0,0
다사45505225,0,0.0,0.0,0.0,0
다사45505250,0,0.0,0.0,0.0,0
다사45505275,0,0.0,0.0,0.0,0
다사45505300,0,0.0,0.0,0.0,0
다사45753950,0,0.0,0.0,0.0,0
다사45753975,0,0.0,0.0,0.0,0
다사45754000,0,0.0,0.0,0.0,0
다사45754025,0,0.0,0.0,0.0,0
다사45505425,0,0.0,0.0,0.0,0
다사45505450,0,0.0,0.0,0.0,0
다사45505475,0,0.0,0.0,0.0,0
다사45505500,0,0.0,0.0,0.0,0
다사45754950,3,3.0,0.5804501301196993,1195.4317038448726,7
다사45754975,0,2.0,-0.06730805632713363,746.1277334509015,2
다사45755000,4,4.0,-0.40518618513933763,1929.0919217096862,3
다사45755025,0,0.0,0.0,0.0,0
다사45754850,2,3.0,0.40813592161287393,183.99700990703133,2
다사45754875,2,4.0,0.33748536174005656,1327.3217253206265,8
다사45754900,0,0.0,0.0,0.0,0
다사45754925,0,0.0,0.0,0.0,0
다사45755150,4,5.0,0.5742632924034187,617.3377784219057,3
다사45755175,0,0.0,0.0,0.0,0
다사45755200,0,0.0,0.0,0.0,0
다사45755225,0,0.0,0.0,0.0,0
다사45755050,0,0.0,0.0,0.0,0
다사45755075,3,2.0,-0.6149916831784574,737.9793390602047,1
다사45755100,3,2.0,-0.39949269075875643,357.42632460736235,1
다사45755125,1,2.0,0.07049558449839835,430.2534780740818,1
다사45754550,0,0.0,0.0,0.0,0
다사45754575,0,0.0,0.0,0.0,0
다사45754600,3,6.0,0.3649494234143874,613.2512919163003,5
다사45754625,0,0.0,0.0,0.0,0
다사45754450,0,0.0,0.0,0.0,0
다사45754475,0,0.0,0.0,0.0,0
다사45754500,2,2.0,0.09982549851972003,906.6193004419807,5
다사45754525,3,2.0,-0.39549890722294534,872.9352983217873,9
다사45754750,4,2.0,0.25166439112913674,7840.741873264615,3
다사45754775,2,2.0,0.7904642250721754,1321.4967516851843,5
다사45754800,3,5.0,0.7226350569481149,1708.2046936725785,12
다사45754825,0,0.0,0.0,0.0,0
다사45754650,0,0.0,0.0,0.0,0
다사45754675,0,0.0,0.0,0.0,0
다사45754700,2,8.0,0.07240160323256484,1368.7241933839875,2
다사45754725,0,0.0,0.0,0.0,0
다사45504125,3,2.0,0.056793415072416996,744.7910326707155,1
다사45504150,0,0.0,0.0,0.0,0
다사45504175,1,2.0,-0.42634234668155624,345.9742405445521,2
다사45504200,2,4.0,-0.37964869813067637,1137.5760539445819,2
다사45504025,0,0.0,0.0,0.0,0
다사45504050,2,2.0,-0.4816881334837084,894.835953700015,29
다사45504075,0,0.0,0.0,0.0,0
다사45504100,3,2.0,-0.10117500780746419,454.51919884255517,2
다사45504325,0,0.0,0.0,0.0,0
다사45504350,2,2.0,-0.4927625758683679,729.8320083635336,2
다사45504375,2,2.0,-0.3893583169472014,467.2651585265201,13
다사45504400,2,2.0,-0.3495274749029356,1072.6145845951191,3
다사45504225,0,0.0,0.0,0.0,0
다사45504250,0,0.0,0.0,0.0,0
다사45504275,3,2.0,-0.6455950311967977,1602.8757191297586,2
다사45504300,0,0.0,0.0,0.0,0
다사45255250,0,0.0,0.0,0.0,0
다사45255275,0,0.0,0.0,0.0,0
다사45255300,0,0.0,0.0,0.0,0
다사45255325,0,0.0,0.0,0.0,0
다사45255150,0,0.0,0.0,0.0,0
다사45255175,4,5.0,0.7988584106909026,737.664202782159,1
다사45255200,4,5.0,1.9579933607328783,1041.4661973642058,8
다사45255225,0,0.0,0.0,0.0,0
다사45255450,0,0.0,0.0,0.0,0
다사45255475,0,0.0,0.0,0.0,0
다사45503975,0,0.0,0.0,0.0,0
다사45504000,0,0.0,0.0,0.0,0
다사45255350,0,0.0,0.0,0.0,0
다사45255375,2,6.0,0.30968838847538566,515.1804278331003,2
다사45255400,2,3.0,0.2291102318912846,192.75048213304834,1
다사45255425,0,0.0,0.0,0.0,0
다사45504925,2,4.0,0.20491331976777857,367.46629030299766,3
다사45504950,2,2.0,-0.1842232795288064,707.1794278163982,5
다사45504975,3,2.0,-0.4554052358380377,1978.984509409974,10
다사45505000,3,2.0,-0.527125256086518,607.8419951700727,2
다사45504825,0,0.0,0.0,0.0,0
다사45504850,0,0.0,0.0,0.0,0
다사45504875,2,3.0,0.590654138623878,513.8335915432824,2
다사45504900,2,6.0,0.5777337887557974,1191.409501797521,2
다사45505125,0,0.0,0.0,0.0,0
다사45505150,0,0.0,0.0,0.0,0
다사45505175,4,5.0,0.7741709728558815,470.86123799404464,1
다사45505200,0,0.0,0.0,0.0,0
다사45505025,3,2.0,-0.08826240218923692,1243.3872210952254,2
다사45505050,0,0.0,0.0,0.0,0
다사45505075,0,0.0,0.0,0.0,0
다사45505100,0,0.0,0.0,0.0,0
다사45504525,0,0.0,0.0,0.0,0
다사45504550,0,0.0,0.0,0.0,0
다사45504575,0,0.0,0.0,0.0,0
다사45504600,0,0.0,0.0,0.0,0
다사45504425,2,2.0,-0.4426144853230669,451.7965784617348,1
다사45504450,2,2.0,-0.6093321091934125,403.6867961696978,8
다사45504475,0,0.0,0.0,0.0,0
다사45504500,3,2.0,0.13871248204885658,801.1368387366279,4
다사45504725,3,2.0,0.23503693071866386,1434.9176855694354,4
다사45504750,0,0.0,0.0,0.0,0
다사45504775,2,3.0,1.1161994283541394,39.99445198357624,1
다사45504800,3,2.0,0.6818226625354133,824.1835870168477,2
다사45504625,3,6.0,-0.07822615842388053,2947.4553480664927,26
다사45504650,0,0.0,0.0,0.0,0
다사45504675,3,2.0,0.3458460792271141,595.0218092675874,2
다사45504700,0,1.0,0.23011226586914513,212.28727953304258,1
다사45254050,0,0.0,0.0,0.0,0
다사45254075,0,0.0,0.0,0.0,0
다사45254100,0,0.0,0.0,0.0,0
다사45254125,3,2.0,0.10392979944653778,605.8167701754609,1
다사45005375,0,0.0,0.0,0.0,0
다사45005400,0,0.0,0.0,0.0,0
다사45005425,0,0.0,0.0,0.0,0
다사45005450,0,0.0,0.0,0.0,0
다사45254250,0,0.0,0.0,0.0,0
다사45254275,0,0.0,0.0,0.0,0
다사45254300,0,2.0,0.18151038700805952,163.62748344207077,1
다사45254325,2,2.0,-0.3717614492303714,1222.9541286623698,11
다사45254150,0,0.0,0.0,0.0,0
다사45254175,2,2.0,-0.47703529993719623,357.53011143879723,3
다사45254200,0,0.0,0.0,0.0,0
다사45254225,0,0.0,0.0,0.0,0
다사45005075,0,0.0,0.0,0.0,0
다사45005100,0,0.0,0.0,0.0,0
다사45005125,0,0.0,0.0,0.0,0
다사45005150,0,0.0,0.0,0.0,0
다사45004975,3,4.0,0.20179717822073745,754.5839315652382,13
다사45005000,2,2.0,0.3068651730339141,1430.4416013647,8
다사45005025,4,4.0,0.603763067245334,1205.0172861035562,3
다사45005050,0,0.0,0.0,0.0,0
다사45005275,0,0.0,0.0,0.0,0
다사45005300,0,0.0,0.0,0.0,0
다사45005325,0,0.0,0.0,0.0,0
다사45005350,0,0.0,0.0,0.0,0
다사45005175,0,0.0,0.0,0.0,0
다사45005200,1,2.0,1.2290077112932076,282.4143347895534,2
다사45005225,0,0.0,0.0,0.0,0
다사45005250,0,0.0,0.0,0.0,0
다사45254850,0,0.0,0.0,0.0,0
다사45254875,0,0.0,0.0,0.0,0
다사45254900,0,0.0,0.0,0.0,0
다사45254925,0,0.0,0.0,0.0,0
다사45254750,0,0.0,0.0,0.0,0
다사45254775,2,2.0,1.166561027145911,1221.505964190052,2
다사45254800,3,2.0,-0.08759221181606489,233.44188778251169,1
다사45254825,2,4.0,0.7775017820805593,1037.765152615674,1
다사45255050,0,0.0,0.0,0.0,0
다사45255075,0,0.0,0.0,0.0,0
다사45255100,0,0.0,0.0,0.0,0
다사45255125,0,0.0,0.0,0.0,0
다사45254950,0,0.0,0.0,0.0,0
다사45254975,3,4.0,-0.06328161624342706,2981.2393829953758,24
다사45255000,2,2.0,0.6495118477504513,466.8428602604818,7
다사45255025,4,4.0,0.7328150452485466,1842.0938042618623,4
다사45254450,0,0.0,0.0,0.0,0
다사45254475,3,4.0,-0.1878737760117763,2226.5352634530987,17
다사45254500,0,2.0,0.24453718767681282,210.62050911059794,1
다사45254525,4,2.0,-0.20046997766094804,9194.40987174726,1
다사45254350,0,0.0,0.0,0.0,0
다사45254375,0,0.0,0.0,0.0,0
다사45254400,0,0.0,0.0,0.0,0
다사45254425,0,0.0,0.0,0.0,0
다사45254650,0,0.0,0.0,0.0,0
다사45254675,0,0.0,0.0,0.0,0
다사45254700,2,8.0,-0.22255584044469723,1212.8942107584248,13
다사45254725,0,0.0,0.0,0.0,0
다사45254550,4,2.0,-0.17762551068128138,9598.1183952778,1
다사45254575,0,0.0,0.0,0.0,0
다사45254600,0,2.0,0.32337635126832875,108.9723530473928,2
다사45254625,3,2.0,-0.25906403901215574,933.0002411084243,7
다사44755175,0,0.0,0.0,0.0,0
다사44755200,0,0.0,0.0,0.0,0
다사44755225,4,5.0,0.5499441545768519,1076.4769178406407,4
다사44755250,0,0.0,0.0,0.0,0
다사44755075,0,0.0,0.0,0.0,0
다사44755100,0,0.0,0.0,0.0,0
다사44755125,0,0.0,0.0,0.0,0
다사44755150,0,0.0,0.0,0.0,0
다사44755375,0,0.0,0.0,0.0,0
다사44755400,0,0.0,0.0,0.0,0
다사45004125,0,0.0,0.0,0.0,0
다사45004150,0,2.0,0.5477347568790119,186.7935347686062,1
다사44755275,0,0.0,0.0,0.0,0
다사44755300,0,0.0,0.0,0.0,0
다사44755325,0,0.0,0.0,0.0,0
다사44755350,0,0.0,0.0,0.0,0
다사44754775,2,5.0,0.33684441492120165,404.1284723698455,1
다사44754800,3,5.0,0.3831915996666397,2622.146367668067,6
다사44754825,0,0.0,0.0,0.0,0
다사44754850,0,0.0,0.0,0.0,0
다사44754675,0,0.0,0.0,0.0,0
다사44754700,2,6.0,-0.5539654495303364,1070.5421713517621,2
다사44754725,2,8.0,-0.29377299166345566,862.1058509386585,7
다사44754750,0,0.0,0.0,0.0,0
다사44754975,0,0.0,0.0,0.0,0
다사44755000,0,0.0,0.0,0.0,0
다사44755025,0,0.0,0.0,0.0,0
다사44755050,4,4.0,0.3380248221444792,1512.1655191993932,3
다사44754875,0,0.0,0.0,0.0,0
다사44754900,0,0.0,0.0,0.0,0
다사44754925,0,0.0,0.0,0.0,0
다사44754950,0,0.0,0.0,0.0,0
다사45004675,2,2.0,0.9170949313773005,205.68697932537498,1
다사45004700,2,2.0,0.641674401584472,759.590317848711,2
다사45004725,2,8.0,0.3154486107369131,1665.3610108525254,14
다사45004750,2,5.0,0.9666567607105169,754.9293712394856,5
다사45004575,3,2.0,0.5657436930840106,1396.6023824682088,2
다사45004600,0,0.0,0.0,0.0,0
다사45004625,0,1.0,0.059872209149033,317.2559506538215,1
다사45004650,2,2.0,0.4163924082628876,2554.074976224617,3
다사45004875,0,0.0,0.0,0.0,0
다사45004900,0,0.0,0.0,0.0,0
다사45004925,0,0.0,0.0,0.0,0
다사45004950,0,0.0,0.0,0.0,0
다사45004775,0,0.0,0.0,0.0,0
다사45004800,2,2.0,-0.011088520662764518,416.5198492006839,4
다사45004825,0,0.0,0.0,0.0,0
다사45004850,2,5.0,0.947507246206216,1100.739371186518,1
다사45004275,2,3.0,0.03126676793539256,56.57046247882721,3
다사45004300,3,3.0,0.25657184866627164,3160.019652963996,24
다사45004325,3,2.0,-0.09443714122613628,878.1765618629888,13
다사45004350,0,0.0,0.0,0.0,0
다사45004175,3,2.0,-0.13131342720893927,2087.0529851342662,13
다사45004200,3,2.0,0.2144883294616747,749.1712308021406,1
다사45004225,0,0.0,0.0,0.0,0
다사45004250,0,0.0,0.0,0.0,0
다사45004475,0,2.0,-0.42839957929873285,394.06143433861655,2
다사45004500,2,2.0,-0.5780688235884132,852.7599218739068,5
다사45004525,0,0.0,0.0,0.0,0
다사45004550,0,0.0,0.0,0.0,0
다사45004375,0,0.0,0.0,0.0,0
다사45004400,0,0.0,0.0,0.0,0
다사45004425,0,0.0,0.0,0.0,0
다사45004450,0,0.0,0.0,0.0,0
다사44504750,0,0.0,0.0,0.0,0
다사44504775,3,4.0,0.4813010564411401,527.0072947087071,5
다사44504800,3,2.0,0.6763721432257251,560.2960353837374,1
다사44504825,0,0.0,0.0,0.0,0
다사44504650,3,6.0,-0.5577007057469733,411.53642687430954,2
다사44504675,2,4.0,-0.42993602254674007,277.3339060087495,3
다사44504700,2,5.0,-0.2084529974816212,591.8558378984403,1
다사44504725,2,5.0,-0.6040828364854646,896.5309180588758,6
다사44504950,0,0.0,0.0,0.0,0
다사44504975,3,4.0,-0.15009997046293116,2689.917329047399,2
다사44505000,0,0.0,0.0,0.0,0
다사44505025,0,0.0,0.0,0.0,0
다사44504850,2,4.0,1.1443766103625188,4116.182371018316,2
다사44504875,0,0.0,0.0,0.0,0
다사44504900,0,0.0,0.0,0.0,0
다사44504925,0,0.0,0.0,0.0,0
다사44504350,3,4.0,-0.39787066272165744,2112.374710071831,6
다사44504375,2,2.0,-0.13741841842452884,1312.8605971557438,6
다사44504400,3,3.0,-0.09000807381999988,659.1535132547327,3
다사44504425,3,2.0,-0.424634750303587,2256.3338738855614,23
다사44504250,0,0.0,0.0,0.0,0
다사44504275,2,3.0,-0.6845338732751637,321.51095279338614,16
다사44504300,0,0.0,0.0,0.0,0
다사44504325,0,0.0,0.0,0.0,0
다사44504550,2,8.0,-0.09066703111410232,2025.3770942875801,23
다사44504575,2,8.0,0.4064048130822646,572.0930880563503,11
다사44504600,0,0.0,0.0,0.0,0
다사44504625,0,0.0,0.0,0.0,0
다사44504450,0,2.0,0.06766084120944266,536.0311155406634,3
다사44504475,3,2.0,0.1489369298936305,839.5254600232845,2
다사44504500,2,2.0,-0.2541756384473818,1059.9364146614143,2
다사44504525,2,2.0,-0.29626178782774415,184.90209738801332,1
다사44754375,0,0.0,0.0,0.0,0
다사44754400,0,0.0,0.0,0.0,0
다사44754425,0,0.0,0.0,0.0,0
다사44754450,3,2.0,-0.27391503756059876,1145.3101821451583,2
다사44754275,2,3.0,-0.3081326395443424,1199.8934063419968,12
다사44754300,0,0.0,0.0,0.0,0
다사44754325,3,2.0,-0.06946750509629594,828.6870208623466,3
다사44754350,3,2.0,-0.05081561042414489,411.1972253481268,4
다사44754575,2,2.0,0.6734803820024244,201.41692841388823,1
다사44754600,2,2.0,1.0313641142536873,482.55358010876824,1
다사44754625,0,0.0,0.0,0.0,0
다사44754650,3,6.0,-0.22896510775019913,907.9797421867861,2
다사44754475,0,0.0,0.0,0.0,0
다사44754500,0,0.0,0.0,0.0,0
다사44754525,3,8.0,-0.5118599174444566,3083.0253299863266,27
다사44754550,0,2.0,0.23598128502181018,208.45924270910234,1
다사44505150,0,0.0,0.0,0.0,0
다사44505175,0,0.0,0.0,0.0,0
다사44505200,0,0.0,0.0,0.0,0
다사44505225,0,0.0,0.0,0.0,0
다사44505050,0,0.0,0.0,0.0,0
다사44505075,0,0.0,0.0,0.0,0
다사44505100,0,0.0,0.0,0.0,0
다사44505125,0,0.0,0.0,0.0,0
다사44754175,0,0.0,0.0,0.0,0
다사44754200,0,0.0,0.0,0.0,0
다사44754225,3,2.0,0.5185407635725541,701.5824171529624,2
다사44754250,3,2.0,0.7616271349351589,285.00989366467184,1
다사44505250,4,5.0,0.4850154980032544,1262.3358696964185,3
다사44505275,0,0.0,0.0,0.0,0
다사44505300,0,0.0,0.0,0.0,0
다사44505325,0,0.0,0.0,0.0,0
다사44005325,0,0.0,0.0,0.0,0
다사44254275,0,0.0,0.0,0.0,0
다사44254300,0,0.0,0.0,0.0,0
다사44254350,3,3.0,-0.5599330031495573,1044.3071438024638,1
다사44005225,0,0.0,0.0,0.0,0
다사44005250,1,2.0,0.2182553381406185,376.6915565998223,1
다사44005275,4,5.0,0.3461623574829866,3776.2963696663974,9
다사44005300,1,2.0,0.839162397957322,377.94945505529734,1
다사44254475,1,2.0,-0.45028594454783766,466.3458828708778,1
