CELL_ID,lat,lon,pm10_mean
다사53005375,37.584204348667,126.967669807052,15.811876
다사53005600,37.60448390538561,126.96752532467801,18.503092
다사53005625,37.6067371851242,126.96750926213801,18.035324
다사53005650,37.608990463994495,126.96749319780899,17.299444
다사53005675,37.611243741996496,126.967477131691,16.670643
다사53005500,37.5954707777483,126.967589556948,16.90788
다사53005525,37.59772406096,126.967573501563,16.630789
다사53005550,37.5999773433035,126.96755744439,16.64952
다사53005575,37.6022306247786,126.967541385428,17.260197
다사53254575,37.5121113233413,126.97101105744801,22.487429
다사53254600,37.5143646396871,126.970995153123,21.18061
다사53254625,37.5166179551654,126.970979247027,19.605064
다사53254650,37.5188712697762,126.97096333916001,20.00407
다사53254475,37.5030980492834,126.97107465703999,17.38322
다사53254500,37.505351369099,126.971058759797,20.017448
다사53254525,37.5076046880472,126.971042860785,23.60428
다사53254550,37.509858006128,126.971026960002,22.326359
다사53254775,37.530137829817,126.97088377324499,20.931473
다사53254800,37.5323911392223,126.97086785474501,22.727394
다사53254825,37.534644447759995,126.970851934473,23.138731
다사53254850,37.53689775543,126.970836012427,19.743904
다사53254675,37.5211245835195,126.970947429521,23.197422
다사53254700,37.523377896395296,126.97093151811,22.0717
다사53254725,37.5256312084034,126.970915604927,17.857225
다사53254750,37.527884519544,126.970899689973,19.407461
다사53254175,37.476058143844,126.97126528593701,20.89743
다사53254200,37.478311474067205,126.97124940992201,19.84791
다사53254225,37.480564803423206,126.97123353213999,19.299517
다사53254250,37.482818131912,126.97121765258998,18.410736
다사53254075,37.4670448142795,126.971328772321,15.89663
다사53254100,37.469298147971294,126.971312903376,16.589626
다사53254125,37.471551480796,126.971297032663,18.338888
다사53254150,37.4738048127536,126.971281160184,20.079542
다사53254375,37.4940847613471,126.97113822831001,17.303532
다사53254400,37.4963380846322,126.971122338147,17.99162
다사53254425,37.49859140705,126.97110644621401,18.008003
다사53254450,37.5008447286004,126.971090552512,17.497635
다사53254275,37.4850714595336,126.971201771271,19.031776
다사53254300,37.4873247862879,126.971185888184,20.903084
다사53254325,37.4895781121749,126.971170003328,19.189362
다사53254350,37.491831437194705,126.97115411670299,17.325468
다사71755025,37.5534189550733,127.180166456661,16.619114
다사71755050,37.5556723163075,127.180156826274,15.8227005
다사71755075,37.5579256766773,127.180147194815,15.11721
다사71755100,37.560179036183,127.18013756228399,16.882734
다사71505250,37.5736915366872,127.177248632835,15.443629
다사71754950,37.5466588661858,127.180195341385,16.370026
다사71754975,37.5489122300125,127.18018571421601,17.14174
다사71755000,37.551165592975,127.18017608597401,17.253132
다사72005000,37.5511731573402,127.18300634623999,17.617023
다사72005025,37.553426520050394,127.182996802136,16.767313
다사71755125,37.56243239482429,127.18012792867901,16.365522
다사71755150,37.5646857526014,127.180118294002,15.775618
다사72004950,37.546666429327395,127.18302543125799,16.001303
다사72004975,37.5489197937658,127.18301588928001,15.451662
다사71004975,37.548889131752205,127.17169519549401,18.723898
다사71005000,37.551142492846395,127.171685311651,17.339329
다사71005025,37.553395853076296,127.171675426706,16.216518
다사71005050,37.5556492124418,127.171665540661,17.094069
다사70755275,37.5759215651398,127.168745322937,16.731928
다사70755300,37.578174915226796,127.16873534056002,17.773045
다사70755325,37.580428264449296,127.16872535707199,20.10916
다사71004950,37.5466357697937,127.171705078237,17.597559
다사71005175,37.566915996304004,127.171616093915,17.741802
다사71005200,37.5691693504831,127.171606201261,17.301605
다사71005225,37.5714227037979,127.171596307505,16.56573
다사71005250,37.573676056248104,127.171586412647,16.622267
다사71005075,37.557902570943,127.17165565351401,16.095043
다사71005100,37.560155928579796,127.17164576526699,15.914068
다사71005125,37.562409285352295,127.17163587591801,16.935995
다사71005150,37.5646626412603,127.17162598546699,18.208479
다사70754975,37.548881296665705,127.168865024776,16.987444
다사70755000,37.551134657126106,127.168855055732,17.072329
다사70755025,37.5533880167222,127.168845085578,16.308014
다사70755050,37.555641375453895,127.168835114313,16.640846
다사70505275,37.575913654546795,127.165914130298,16.635534
다사70505300,37.5781670039941,127.165904062607,19.64141
다사70505325,37.5804203525769,127.165893993795,19.383535
다사70754950,37.546627935341,127.16887499271002,17.788036
다사70755175,37.5669081561463,127.168785241327,16.819624
