CELL_ID,lat,lon,pm10_mean
다사71505125,37.56242475953321,127.17729724333999,18.167532
다사71254975,37.548896899005605,127.17452536731301,18.645424
다사71255000,37.551150260728,127.17451556866999,18.04451
다사71255025,37.553403621586206,127.174505768936,17.899971
다사71255050,37.5556569815801,127.17449596811001,17.836185
다사71005275,37.575929407833904,127.171576516687,18.290743
다사71005300,37.5781827585551,127.171566619625,18.356054
다사71005325,37.580436108411895,127.17155672146002,22.277239
다사71254950,37.5466435364189,127.17453516486499,18.495052
다사71255175,37.5669237685845,127.17444694760401,18.086926
다사71255200,37.56917712339229,127.174437140227,17.91509
다사71255225,37.5714304773356,127.17442733175699,19.210821
다사71255250,37.5736838304145,127.174417522195,18.524027
다사71255075,37.557910340709704,127.174486166193,17.661407
다사71255100,37.5601636989749,127.174476363184,18.528152
다사71255125,37.5624170563758,127.174466559083,18.647564
다사71255150,37.5646704129124,127.17445675389,18.28306
다사70005000,37.551110742934206,127.160364294675,16.891312
다사70005025,37.553364100596,127.160354068892,16.944138
다사70005050,37.555617457393296,127.160343841969,18.714949
다사70005075,37.557870813326105,127.16033361390801,18.607944
다사70004900,37.5420973036427,127.16040518642299,18.074926
다사70004925,37.5443506647622,127.160394965194,17.853779
다사70004950,37.546604025017295,127.16038474282601,17.036543
다사70004975,37.548857384408,127.16037451931999,17.816927
다사70005200,37.569137580021895,127.16028245651,20.146362
다사70005225,37.5713909307673,127.16027222161101,18.294605
다사70005250,37.573644280648104,127.160261985573,19.867907
다사70005275,37.575897629664205,127.16025174839399,22.046299
다사70005100,37.560124168394395,127.160323384707,18.813282
다사70005125,37.5623775225981,127.160313154367,18.020994
다사70005150,37.5646308759373,127.160302922888,18.604717
다사70005175,37.5668842284119,127.16029269026899,18.577349
다사69755050,37.5556093490077,127.157513420121,18.393892
다사69755075,37.5578627042847,127.157503106831,17.460566
다사69755100,37.5601160586971,127.157492792392,17.296469
다사69755125,37.5623694122449,127.157482476805,18.687965
다사69754950,37.54659591925461,127.157554661796,17.612448
다사69754975,37.5488492779897,127.157544353099,17.458761
다사69755000,37.551102635860204,127.157534043255,16.868368
다사69755025,37.5533559928662,127.157523732262,17.478867
다사69755250,37.5736361670149,127.15743088163,21.983974
다사69755275,37.5758895153749,127.157420559147,22.761965
다사70004425,37.4992832781574,127.16059917365801,18.999327
다사70004450,37.5015366556974,127.16058897403299,18.787956
다사69755150,37.5646227649282,127.157472160068,17.755823
다사69755175,37.5668761167468,127.157461842183,19.30398
다사69755200,37.5691294677008,127.157451523148,18.32957
다사69755225,37.5713828177902,127.157441202964,18.539356
다사70504975,37.5488733937461,127.166034855168,18.764347
다사70505000,37.551126753567296,127.166024800923,18.454916
다사70505025,37.5533801125241,127.16601474555901,17.952047
다사70505050,37.5556334706165,127.166004689075,18.520294
다사70255300,37.578159024857,127.163072785775,22.572485
다사70255325,37.5804123727946,127.16306263163901,22.478506
다사70504925,37.5443666715107,127.166054960298,19.306723
다사70504950,37.546620033060606,127.166044908293,18.028648
다사70505175,37.5669002481117,127.16595438985,18.677988
다사70505200,37.5691536010173,127.165944326644,18.44624
다사70505225,37.57140695305829,127.165934262316,18.325218
